battery_id,day,voltage,temperature,cycle_count,depth_of_discharge,fast_charge_freq,capacity_pct,internal_resistance_mohm,ambient_temperature
BATT-002,1,350.1,45.29,3,71.44,0.977,99.91,38.81,38.54
BATT-002,2,350.23,47.48,5,74.05,0.767,99.83,40.18,42.97
BATT-002,3,348.99,45.2,8,81.83,0.798,99.74,38.82,39.46
BATT-002,4,349.16,48.21,11,66.88,0.655,99.65,38.17,41.98
BATT-002,5,348.08,45.59,14,79.61,0.826,99.57,37.98,39.44
BATT-002,6,350.27,46.7,16,73.71,0.832,99.48,37.61,40.19
BATT-002,7,348.82,42.94,19,80.44,0.823,99.4,40.78,37.89
BATT-002,8,349.87,45.3,21,73.36,0.953,99.31,38.69,39.27
BATT-002,9,350.03,46.71,24,82.37,0.933,99.23,41.15,40.32
BATT-002,10,350.18,49.25,27,79.95,0.87,99.14,40.58,42.45
BATT-002,11,348.7,45.64,30,88.23,0.834,99.05,37.6,40.47
BATT-002,12,349.59,47.91,33,79.87,0.946,98.96,38.84,42.28
BATT-002,13,350.95,44.5,35,75.22,0.863,98.88,38.98,41.24
BATT-002,14,350.95,48.13,38,78.35,0.799,98.79,39.73,42.78
BATT-002,15,350.34,45.77,41,71.76,0.727,98.71,39.9,40.32
BATT-002,16,349.79,49.01,44,82.27,0.829,98.62,43.12,44.06
BATT-002,17,348.68,45.95,46,83.37,0.924,98.54,39.2,39.82
BATT-002,18,350.03,45.37,49,94.64,1.0,98.45,40.66,39.46
BATT-002,19,349.3,42.57,52,76.1,0.869,98.36,41.2,38.86
BATT-002,20,349.84,50.42,55,78.22,0.803,98.27,40.75,44.24
BATT-002,21,348.86,47.08,58,76.37,0.769,98.19,41.01,42.03
BATT-002,22,349.2,46.83,60,81.1,0.908,98.1,40.01,40.37
BATT-002,23,349.44,47.5,63,82.12,0.723,98.01,41.32,42.81
BATT-002,24,349.47,48.03,66,79.51,0.908,97.93,41.88,42.03
BATT-002,25,349.64,49.7,69,86.35,0.93,97.84,41.85,44.01
BATT-002,26,348.75,45.08,72,76.13,0.899,97.75,42.26,38.8
BATT-002,27,348.11,46.88,74,85.75,0.847,97.67,43.25,40.79
BATT-002,28,350.45,46.27,77,83.06,0.909,97.59,42.92,40.55
BATT-002,29,351.12,42.78,80,79.76,0.878,97.5,42.2,38.35
BATT-002,30,349.46,47.45,83,77.94,0.802,97.42,41.11,42.96
BATT-002,31,348.01,46.41,85,94.39,1.0,97.33,41.83,41.02
BATT-002,32,348.42,48.56,88,74.93,0.836,97.25,42.36,42.6
BATT-002,33,349.42,50.45,90,81.62,0.926,97.17,42.99,45.09
BATT-002,34,350.05,47.67,93,75.33,0.671,97.09,42.4,41.08
BATT-002,35,347.98,46.72,95,90.54,0.966,97.0,42.1,41.03
BATT-002,36,348.82,46.91,98,85.15,0.982,96.91,42.01,41.9
BATT-002,37,349.05,48.95,101,75.76,0.867,96.82,41.7,43.26
BATT-002,38,349.55,47.18,104,82.9,0.909,96.74,43.28,40.98
BATT-002,39,348.55,47.24,106,81.38,0.909,96.65,42.19,40.94
BATT-002,40,347.55,51.38,109,76.73,0.813,96.57,42.81,43.53
BATT-002,41,349.27,47.87,112,84.38,0.908,96.49,43.57,42.56
BATT-002,42,349.64,44.88,114,82.17,0.799,96.4,42.78,38.98
BATT-002,43,348.64,46.66,117,81.12,0.815,96.31,44.66,40.26
BATT-002,44,349.0,50.35,120,79.58,0.954,96.22,45.18,44.4
BATT-002,45,348.27,48.28,122,82.42,0.942,96.13,44.05,42.81
BATT-002,46,347.94,45.53,125,81.21,0.808,96.05,44.32,41.11
BATT-002,47,349.41,47.51,128,80.18,0.805,95.96,45.45,42.05
BATT-002,48,348.87,47.27,130,75.98,0.812,95.87,44.35,42.37
BATT-002,49,348.92,47.74,133,89.99,0.923,95.79,44.44,43.5
BATT-002,50,349.69,45.58,136,73.53,0.784,95.69,46.58,40.41
BATT-002,51,347.62,46.15,138,82.4,0.893,95.61,46.42,41.23
BATT-002,52,347.99,49.5,141,77.91,0.924,95.53,46.29,42.94
BATT-002,53,348.53,49.0,143,90.39,0.857,95.44,46.78,42.43
BATT-002,54,347.92,48.54,146,74.41,0.945,95.35,44.02,43.48
BATT-002,55,348.97,46.53,149,75.42,0.84,95.27,47.51,40.82
BATT-002,56,348.16,47.35,152,74.01,0.847,95.19,46.7,43.24
BATT-002,57,347.49,49.85,154,81.77,0.786,95.1,47.47,44.38
BATT-002,58,348.31,49.88,157,71.59,0.946,95.02,46.99,43.51
BATT-002,59,348.36,49.82,160,76.96,0.803,94.93,46.81,43.03
BATT-002,60,348.94,47.97,163,66.92,0.892,94.84,46.64,42.71
BATT-002,61,348.48,48.66,166,81.27,0.858,94.75,47.45,41.64
BATT-002,62,348.5,47.27,169,76.83,0.78,94.67,46.92,42.82
BATT-002,63,348.36,49.57,171,70.9,0.815,94.59,48.25,44.85
BATT-002,64,347.92,49.49,174,86.34,0.975,94.5,45.95,42.81
BATT-002,65,347.47,49.33,176,71.98,0.88,94.42,47.15,41.69
BATT-002,66,348.24,48.78,179,84.61,0.783,94.32,49.9,42.32
BATT-002,67,347.72,49.31,182,75.62,0.889,94.24,47.39,43.38
BATT-002,68,349.3,46.33,185,89.44,0.852,94.15,47.93,42.55
BATT-002,69,349.0,47.82,187,84.33,1.0,94.06,47.44,43.87
BATT-002,70,348.4,50.05,190,73.78,0.887,93.98,48.81,43.95
BATT-002,71,348.17,50.14,193,74.33,0.834,93.9,47.88,44.52
BATT-002,72,347.76,50.21,195,83.46,0.978,93.81,48.59,45.35
BATT-002,73,346.8,50.77,198,78.26,0.717,93.73,49.77,44.73
BATT-002,74,347.6,47.94,200,78.81,0.872,93.64,48.39,41.86
BATT-002,75,347.82,48.84,203,87.46,1.0,93.55,50.04,41.92
BATT-002,76,347.9,49.29,206,75.34,0.855,93.46,50.23,43.19
BATT-002,77,348.06,49.84,209,80.38,0.725,93.38,50.61,42.64
BATT-002,78,348.39,47.61,211,85.56,0.832,93.29,49.85,41.63
BATT-002,79,347.07,48.54,214,84.68,0.98,93.2,53.11,42.69
BATT-002,80,347.05,49.69,216,78.87,0.894,93.12,51.08,42.65
BATT-002,81,348.72,47.37,219,78.1,0.797,93.03,50.5,42.37
BATT-002,82,348.15,51.7,222,69.4,0.809,92.95,49.46,42.92
BATT-002,83,347.19,51.52,225,73.49,0.819,92.86,50.39,45.17
BATT-002,84,347.39,50.07,228,81.74,0.893,92.77,52.07,43.71
BATT-002,85,347.36,53.63,230,79.0,0.971,92.68,52.52,47.13
BATT-002,86,347.43,51.54,233,80.28,0.948,92.6,52.44,43.69
BATT-002,87,347.76,49.77,235,86.06,0.901,92.51,51.91,43.0
BATT-002,88,349.37,47.82,238,72.71,0.758,92.42,50.03,43.45
BATT-002,89,347.47,51.21,240,78.41,0.758,92.34,51.92,43.83
BATT-002,90,347.82,49.73,243,80.96,0.907,92.25,50.34,44.11
BATT-002,91,345.91,52.65,246,75.6,0.756,92.17,50.25,46.57
BATT-002,92,346.84,46.88,248,88.42,0.846,92.08,52.13,42.19
BATT-002,93,348.18,51.24,251,85.28,0.888,92.0,52.57,44.74
BATT-002,94,347.49,49.08,254,81.57,0.773,91.91,53.11,43.77
BATT-002,95,343.62,47.17,256,90.59,0.782,91.81,52.87,41.09
BATT-002,96,347.64,50.29,259,70.84,0.857,91.73,53.06,44.6
BATT-002,97,348.61,53.24,262,79.78,0.904,91.64,51.69,45.34
BATT-002,98,345.45,50.1,264,82.03,0.949,91.56,52.72,42.15
BATT-002,99,348.23,49.43,267,74.34,0.913,91.48,51.47,43.41
BATT-002,100,344.77,46.87,269,81.63,0.87,91.39,51.13,40.83
BATT-002,101,347.71,47.12,272,73.19,0.804,91.3,54.03,41.52
BATT-002,102,346.92,52.05,275,83.97,0.778,91.21,52.71,44.97
BATT-002,103,345.01,48.33,278,86.18,0.823,91.12,54.5,42.69
BATT-002,104,347.22,47.26,280,81.46,0.897,91.03,54.9,41.71
BATT-002,105,347.75,50.65,283,68.71,0.891,90.95,53.32,43.7
BATT-002,106,347.09,47.99,285,74.03,0.696,90.86,54.68,42.56
BATT-002,107,347.24,48.55,288,83.22,0.801,90.77,53.58,42.62
BATT-002,108,346.41,48.81,291,79.96,0.96,90.69,52.55,44.42
BATT-002,109,345.22,48.22,294,63.67,0.87,90.6,54.67,41.55
BATT-002,110,347.23,49.82,296,87.29,0.751,90.52,54.24,41.91
BATT-002,111,348.05,50.17,299,80.65,1.0,90.43,54.42,43.48
BATT-002,112,347.52,52.11,302,74.91,0.862,90.34,57.0,44.68
BATT-002,113,345.0,50.18,305,85.8,0.895,90.25,53.65,45.06
BATT-002,114,345.35,48.39,308,75.76,0.896,90.17,55.71,42.18
BATT-002,115,345.85,49.59,310,75.7,0.835,90.09,54.49,44.56
BATT-002,116,345.23,47.69,313,81.98,0.806,90.0,56.55,41.95
BATT-002,117,346.5,52.58,316,90.52,1.0,89.91,56.1,45.84
BATT-002,118,346.75,47.44,318,89.57,0.944,89.82,56.34,41.37
BATT-002,119,345.26,49.59,321,81.99,0.93,89.73,55.18,45.03
BATT-002,120,347.0,46.68,324,82.6,0.91,89.64,55.51,42.02
BATT-002,121,346.83,50.58,327,84.58,0.784,89.56,57.36,46.0
BATT-002,122,345.88,50.29,329,72.29,0.966,89.48,58.35,43.83
BATT-002,123,346.15,49.42,332,83.69,0.797,89.39,57.22,41.38
BATT-002,124,344.69,49.42,335,75.42,0.887,89.3,56.0,42.09
BATT-002,125,345.96,48.08,337,81.74,0.733,89.21,57.4,44.01
BATT-002,126,346.2,51.77,340,78.46,0.701,89.12,59.65,44.38
BATT-002,127,346.29,49.56,343,82.84,0.89,89.03,57.49,42.65
BATT-002,128,346.43,47.21,346,80.54,0.799,88.94,59.01,42.79
BATT-002,129,346.3,49.49,349,61.39,0.705,88.86,56.95,43.82
BATT-002,130,345.86,49.9,351,80.9,0.907,88.77,57.82,42.84
BATT-002,131,346.27,47.18,354,83.68,1.0,88.68,58.64,40.66
BATT-002,132,346.81,46.0,356,82.5,0.975,88.59,58.57,41.34
BATT-002,133,345.9,49.44,359,79.21,0.844,88.51,57.56,42.86
BATT-002,134,346.2,48.12,362,89.68,0.865,88.42,57.68,44.29
BATT-002,135,345.77,50.59,364,81.7,0.935,88.33,59.62,44.84
BATT-002,136,345.37,50.65,367,82.46,0.954,88.25,59.99,43.54
BATT-002,137,346.27,48.75,370,86.1,0.837,88.16,60.46,42.76
BATT-002,138,345.38,48.87,372,82.0,0.867,88.07,60.91,43.4
BATT-002,139,346.1,48.09,375,74.44,0.888,87.99,59.39,41.23
BATT-002,140,345.79,48.89,378,65.2,0.908,87.9,59.1,41.95
BATT-002,141,345.49,48.17,381,76.97,0.853,87.82,60.91,40.89
BATT-002,142,345.44,47.05,384,84.4,0.855,87.73,60.43,40.2
BATT-002,143,345.27,49.58,386,77.71,0.975,87.64,58.9,42.52
BATT-002,144,344.33,48.95,389,84.64,0.961,87.55,59.01,42.25
BATT-002,145,345.92,49.18,391,80.72,0.902,87.46,60.7,42.95
BATT-002,146,345.77,48.74,394,87.56,1.0,87.37,60.19,42.68
BATT-002,147,346.23,47.9,397,78.06,0.833,87.28,60.5,42.17
BATT-002,148,345.09,47.34,399,82.64,0.994,87.19,61.76,42.59
BATT-002,149,347.0,46.65,402,82.86,0.908,87.11,61.6,41.63
BATT-002,150,345.15,47.94,404,88.84,1.0,87.02,62.33,42.26
BATT-002,151,344.73,46.7,407,69.59,0.769,86.94,59.21,40.49
BATT-002,152,344.6,49.49,410,77.08,0.809,86.85,61.56,42.07
BATT-002,153,343.98,48.39,412,84.92,0.898,86.76,62.17,42.46
BATT-002,154,346.56,47.37,415,89.1,0.896,86.67,60.11,40.4
BATT-002,155,346.4,48.47,417,81.27,1.0,86.59,61.12,41.42
BATT-002,156,345.76,46.08,420,78.07,0.811,86.5,61.1,40.34
BATT-002,157,344.53,46.99,423,84.37,0.937,86.42,62.11,40.43
BATT-002,158,346.66,45.2,425,85.04,0.957,86.33,63.87,39.47
BATT-002,159,344.9,50.28,428,77.67,0.92,86.24,64.43,42.99
BATT-002,160,344.94,49.23,431,81.81,0.787,86.15,61.75,42.63
BATT-002,161,346.27,46.55,434,86.91,0.977,86.07,63.24,41.77
BATT-002,162,345.62,49.99,437,91.17,0.962,85.98,63.43,43.86
BATT-002,163,346.82,48.17,439,84.28,0.912,85.89,63.42,40.55
BATT-002,164,345.23,51.11,442,80.09,0.88,85.81,63.58,45.32
BATT-002,165,344.69,46.78,444,79.5,0.882,85.72,63.64,40.37
BATT-002,166,344.48,47.54,447,83.17,0.858,85.64,65.18,41.02
BATT-002,167,343.46,44.91,449,79.14,0.915,85.55,64.75,39.98
BATT-002,168,344.69,47.55,452,80.97,0.867,85.46,62.74,41.07
BATT-002,169,345.8,46.27,454,73.48,0.796,85.38,64.75,41.7
BATT-002,170,345.33,45.55,457,87.61,0.78,85.29,65.01,40.21
BATT-002,171,344.84,50.02,460,72.99,0.804,85.21,64.57,42.97
BATT-002,172,344.0,46.93,462,77.24,0.882,85.13,65.54,40.6
BATT-002,173,344.95,46.25,465,80.41,0.862,85.04,64.75,40.58
BATT-002,174,345.54,45.16,468,91.78,0.881,84.95,64.92,38.74
BATT-002,175,345.05,46.58,471,77.29,0.904,84.87,65.0,40.67
BATT-002,176,344.81,45.75,474,75.83,0.814,84.78,63.02,39.77
BATT-002,177,344.0,45.62,476,76.52,0.981,84.69,65.11,38.99
BATT-002,178,345.3,43.91,479,89.78,0.843,84.6,64.69,38.67
BATT-002,179,342.08,49.78,481,62.96,0.829,84.52,64.32,43.77
BATT-002,180,344.86,44.96,484,73.81,0.903,84.44,67.09,39.3
BATT-002,181,346.58,41.83,487,96.22,0.717,84.34,66.33,37.44
BATT-002,182,343.28,43.56,489,83.37,0.801,84.26,65.94,38.51
BATT-002,183,344.27,46.95,492,73.19,0.943,84.17,65.56,39.41
BATT-002,184,344.42,46.6,494,79.58,0.725,84.08,66.58,40.24
BATT-002,185,344.03,44.83,496,80.23,0.954,84.0,67.44,40.18
BATT-002,186,345.2,44.73,499,84.91,0.985,83.91,65.77,40.3
BATT-002,187,344.71,44.11,502,90.87,0.835,83.82,66.76,38.25
BATT-002,188,344.43,47.19,504,82.16,0.887,83.74,67.78,39.66
BATT-002,189,344.92,43.55,506,76.59,0.954,83.65,65.13,37.76
BATT-002,190,344.26,45.36,509,84.55,0.827,83.56,67.16,38.08
BATT-002,191,346.76,43.89,512,75.64,0.934,83.48,66.94,37.56
BATT-002,192,344.31,43.53,515,73.63,0.81,83.39,67.4,37.09
BATT-002,193,344.31,45.04,518,69.27,0.826,83.3,67.19,40.4
BATT-002,194,342.76,46.68,520,70.44,0.8,83.22,67.98,39.77
BATT-002,195,343.66,45.77,523,74.45,0.892,83.13,69.92,40.13
BATT-002,196,344.98,45.49,525,72.76,0.957,83.05,67.83,38.66
BATT-002,197,342.97,44.86,528,81.71,0.849,82.96,68.6,39.7
BATT-002,198,342.28,41.97,531,72.63,0.762,82.88,70.45,35.83
BATT-002,199,344.0,46.02,533,60.97,0.778,82.79,68.06,39.7
BATT-002,200,345.05,44.42,536,73.57,0.896,82.71,70.57,38.6
BATT-002,201,343.95,45.58,538,77.0,1.0,82.62,68.92,39.21
BATT-002,202,343.62,44.48,541,76.2,0.896,82.54,70.85,38.77
BATT-002,203,342.37,41.98,544,88.95,0.833,82.45,69.97,36.66
BATT-002,204,344.19,43.4,547,76.15,0.925,82.37,69.68,35.83
BATT-002,205,344.33,43.96,549,85.11,0.845,82.28,69.46,36.94
BATT-002,206,342.34,44.0,552,79.72,0.834,82.2,69.06,38.79
BATT-002,207,344.65,45.46,554,79.58,0.787,82.11,69.91,38.92
BATT-002,208,344.32,40.99,557,74.82,0.977,82.02,70.89,35.77
BATT-002,209,344.58,41.07,559,79.48,0.661,81.94,70.13,36.28
BATT-002,210,344.12,43.61,562,75.24,0.928,81.86,69.98,36.61
BATT-002,211,344.14,41.36,565,80.85,0.827,81.77,70.21,37.1
BATT-002,212,344.0,42.43,567,78.41,0.831,81.68,71.61,35.53
BATT-002,213,344.25,41.1,570,74.16,1.0,81.59,71.99,35.38
BATT-002,214,342.07,41.98,573,85.78,0.807,81.51,70.26,36.22
BATT-002,215,342.3,43.9,575,82.39,0.81,81.42,70.41,37.52
BATT-002,216,342.88,42.11,578,77.14,0.854,81.34,71.6,35.56
BATT-002,217,343.33,42.24,581,80.7,0.897,81.25,72.91,37.1
BATT-002,218,343.72,45.49,584,79.33,0.829,81.17,72.68,38.8
BATT-002,219,343.64,41.29,587,74.62,0.738,81.08,70.45,35.21
BATT-002,220,344.24,41.51,589,80.25,0.795,80.99,71.59,36.79
BATT-002,221,344.24,44.39,591,76.1,0.967,80.91,71.07,38.59
BATT-002,222,342.59,43.72,594,74.16,0.87,80.82,71.89,36.37
BATT-002,223,343.45,43.73,596,70.09,0.9,80.75,73.9,36.08
BATT-002,224,342.55,45.32,599,77.68,0.843,80.66,71.03,38.63
BATT-002,225,343.05,41.16,602,83.23,0.811,80.57,70.99,36.38
BATT-002,226,343.43,44.9,605,75.66,0.998,80.48,71.94,38.44
BATT-002,227,340.41,44.2,608,94.95,0.849,80.4,73.2,37.38
BATT-002,228,345.04,42.86,610,85.14,0.829,80.31,73.7,36.17
BATT-002,229,343.53,44.11,613,87.66,0.952,80.22,73.68,37.35
BATT-002,230,342.57,43.4,616,84.6,0.806,80.13,74.58,37.07
BATT-002,231,344.56,43.97,619,90.95,0.817,80.04,71.8,38.07
BATT-002,232,342.7,41.03,622,75.11,0.865,79.95,74.91,35.67
BATT-002,233,343.06,40.58,625,64.46,0.864,79.87,73.56,36.51
BATT-002,234,342.53,42.62,627,77.15,0.885,79.78,74.76,36.31
BATT-002,235,344.22,43.57,630,83.18,1.0,79.7,72.86,37.41
BATT-002,236,342.78,41.3,633,80.74,0.891,79.61,74.34,34.77
BATT-002,237,342.96,42.43,635,81.48,0.674,79.53,74.72,37.8
BATT-002,238,343.77,43.54,638,87.75,0.89,79.44,75.8,36.93
BATT-002,239,343.24,42.24,641,82.12,0.867,79.36,73.21,34.21
BATT-002,240,342.7,44.01,643,84.62,0.868,79.27,74.98,37.96
BATT-002,241,343.6,45.37,646,74.19,0.884,79.19,74.01,39.46
BATT-002,242,344.72,43.86,649,73.26,0.862,79.11,75.74,37.58
BATT-002,243,342.91,46.18,651,89.51,0.86,79.02,76.18,38.18
BATT-002,244,342.72,41.08,655,80.43,0.913,78.93,76.85,36.13
BATT-002,245,342.73,39.65,657,76.09,0.821,78.84,75.18,33.48
BATT-002,246,343.61,38.34,660,76.1,0.788,78.76,76.8,33.17
BATT-002,247,342.05,41.71,662,75.93,1.0,78.67,77.39,36.29
BATT-002,248,342.28,40.91,665,75.58,0.807,78.58,74.55,34.98
BATT-002,249,341.24,41.79,667,72.13,0.872,78.5,76.96,34.47
BATT-002,250,341.5,43.49,670,70.83,0.744,78.41,77.46,35.72
BATT-002,251,342.0,43.13,673,78.66,0.873,78.32,76.4,36.71
BATT-002,252,342.34,39.17,675,76.27,0.789,78.24,75.6,33.58
BATT-002,253,343.77,43.52,678,86.47,0.829,78.15,77.91,35.06
BATT-002,254,342.75,43.52,681,81.59,0.948,78.06,75.92,37.97
BATT-002,255,341.56,39.47,684,81.42,0.902,77.98,77.1,34.07
BATT-002,256,341.68,41.16,687,75.37,0.91,77.89,77.39,36.97
BATT-002,257,343.33,42.28,689,79.1,0.722,77.8,78.31,34.91
BATT-002,258,343.1,43.38,692,82.0,1.0,77.72,77.11,36.44
BATT-002,259,342.19,45.64,694,84.13,0.769,77.63,77.22,37.25
BATT-002,260,341.79,41.28,697,79.27,0.986,77.55,78.15,36.7
BATT-002,261,343.01,44.36,699,86.3,0.946,77.46,79.22,36.93
BATT-002,262,341.29,39.86,702,79.88,0.91,77.37,80.65,33.82
BATT-002,263,342.36,43.98,704,84.59,0.796,77.28,77.02,37.21
BATT-002,264,343.84,38.57,707,76.89,0.876,77.2,78.98,34.24
BATT-002,265,342.16,43.34,710,68.95,0.826,77.12,77.74,35.9
BATT-002,266,341.34,42.65,713,81.44,0.866,77.03,80.0,35.89
BATT-002,267,342.26,42.15,715,84.18,0.844,76.94,78.21,36.22
BATT-002,268,341.52,42.6,718,83.28,0.701,76.85,78.62,35.99
BATT-002,269,340.75,39.41,721,82.36,0.954,76.77,78.87,34.21
BATT-002,270,342.4,38.84,723,77.74,0.858,76.68,79.55,33.44
BATT-002,271,342.7,42.28,726,74.99,0.825,76.59,80.1,36.77
BATT-002,272,341.53,39.86,729,83.14,0.819,76.5,80.42,35.74
BATT-002,273,341.44,44.01,732,82.39,0.893,76.41,80.09,37.18
BATT-002,274,340.94,42.55,735,76.46,0.793,76.32,78.92,35.39
BATT-002,275,341.56,38.62,737,86.49,0.684,76.24,81.14,33.35
BATT-002,276,341.2,43.22,740,74.53,0.897,76.15,80.52,36.91
BATT-002,277,340.81,40.61,742,76.33,0.906,76.06,81.88,34.9
BATT-002,278,343.11,42.27,745,89.65,0.848,75.98,80.17,35.97
BATT-002,279,341.94,39.84,747,85.04,0.772,75.89,79.43,34.49
BATT-002,280,341.99,43.03,750,77.68,0.871,75.81,81.15,37.94
BATT-002,281,342.21,41.19,753,81.55,0.747,75.72,82.64,34.16
BATT-002,282,342.09,40.89,755,80.76,0.782,75.63,81.66,34.98
BATT-002,283,341.11,43.65,758,63.36,0.804,75.54,81.46,35.66
BATT-002,284,341.63,39.88,761,74.39,0.932,75.46,80.94,33.87
BATT-002,285,341.17,41.06,763,79.52,0.835,75.37,83.72,36.01
BATT-002,286,341.7,45.15,766,77.69,0.828,75.29,81.08,37.95
BATT-002,287,341.59,41.41,769,81.31,1.0,75.2,81.55,34.81
BATT-002,288,340.98,42.85,771,86.61,0.892,75.11,83.01,36.15
BATT-002,289,340.19,38.61,774,77.9,0.891,75.02,80.74,31.45
BATT-002,290,341.35,40.85,777,73.48,0.835,74.94,84.02,35.53
BATT-002,291,341.04,40.98,779,81.78,0.816,74.85,83.52,35.14
BATT-002,292,339.66,40.2,782,77.87,0.689,74.77,83.96,34.4
BATT-002,293,341.54,41.95,784,78.89,0.942,74.68,83.77,37.27
BATT-002,294,341.88,40.89,787,78.08,0.9,74.59,83.21,35.18
BATT-002,295,343.1,42.74,790,93.28,0.85,74.49,82.48,35.43
BATT-002,296,340.73,41.36,793,66.39,0.853,74.41,83.55,35.15
BATT-002,297,340.58,37.49,796,77.5,0.923,74.33,82.87,32.87
BATT-002,298,340.1,38.49,799,79.81,0.74,74.24,84.48,34.07
BATT-002,299,341.12,44.88,801,75.14,0.817,74.15,84.97,37.24
BATT-002,300,341.08,38.54,804,85.23,0.773,74.06,85.8,32.66
BATT-002,301,340.24,40.03,807,84.71,1.0,73.98,84.85,34.71
BATT-002,302,340.72,40.98,810,79.54,0.934,73.89,85.56,35.29
BATT-002,303,339.25,43.03,812,78.21,0.688,73.81,84.49,38.53
BATT-002,304,341.54,44.5,815,79.16,0.743,73.72,84.47,37.1
BATT-002,305,340.15,40.73,818,79.2,0.854,73.63,85.58,35.15
BATT-002,306,340.71,45.32,821,79.36,0.826,73.54,84.87,37.98
BATT-002,307,339.57,40.97,824,78.7,0.758,73.46,85.69,34.95
BATT-002,308,340.21,45.01,826,81.34,1.0,73.37,84.51,37.61
BATT-002,309,340.43,40.32,829,84.35,0.889,73.28,84.85,34.09
BATT-002,310,340.61,44.6,832,72.45,0.902,73.2,86.52,37.78
BATT-002,311,340.97,42.29,835,73.53,0.809,73.11,86.93,35.6
BATT-002,312,341.71,41.3,838,69.34,0.922,73.02,85.22,34.71
BATT-002,313,341.11,42.28,840,85.03,0.834,72.93,87.03,35.97
BATT-002,314,341.26,42.49,843,81.33,0.841,72.84,85.99,36.75
BATT-002,315,341.62,43.52,846,82.86,0.913,72.75,86.7,35.64
BATT-002,316,340.89,42.32,848,71.25,0.734,72.67,88.25,37.25
BATT-002,317,340.37,41.57,850,90.54,0.992,72.58,87.8,35.59
BATT-002,318,341.18,43.43,853,76.18,0.879,72.49,87.95,37.44
BATT-002,319,341.2,43.6,856,80.84,0.967,72.41,89.21,37.22
BATT-002,320,340.83,42.06,858,84.96,0.778,72.32,86.75,36.52
BATT-002,321,339.12,42.28,861,73.91,0.79,72.24,86.62,36.0
BATT-002,322,339.58,42.74,864,76.55,0.771,72.15,87.04,36.93
BATT-002,323,340.0,41.97,866,80.9,0.884,72.06,87.67,37.58
BATT-002,324,340.81,45.88,869,96.97,0.869,71.97,85.73,39.9
BATT-002,325,340.14,43.14,872,81.64,0.827,71.88,88.05,38.27
BATT-002,326,341.04,42.61,874,89.47,0.783,71.79,87.87,38.38
BATT-002,327,341.15,47.71,877,87.06,0.763,71.7,89.36,41.6
BATT-002,328,341.03,44.25,880,82.04,0.86,71.62,89.08,37.8
BATT-002,329,341.0,44.3,883,73.89,0.827,71.53,88.28,37.8
BATT-002,330,339.18,44.73,886,86.19,0.809,71.44,89.63,38.19
BATT-002,331,340.36,39.71,888,70.84,0.988,71.36,89.91,35.68
BATT-002,332,339.46,41.19,891,89.43,0.858,71.28,88.57,36.58
BATT-002,333,338.6,44.49,893,81.03,0.966,71.19,89.0,36.54
BATT-002,334,339.66,43.26,896,63.93,0.821,71.1,87.42,38.33
BATT-002,335,340.92,43.74,899,77.79,0.884,71.02,88.72,37.16
BATT-002,336,340.19,42.97,901,83.75,0.86,70.93,89.22,37.69
BATT-002,337,341.41,45.22,904,78.41,0.728,70.84,90.19,39.17
BATT-002,338,339.91,44.23,906,84.12,0.978,70.76,89.33,38.9
BATT-002,339,341.7,43.95,909,74.73,0.853,70.68,89.9,37.42
BATT-002,340,339.85,42.83,912,71.99,0.924,70.59,89.34,36.72
BATT-002,341,339.69,45.01,914,79.4,0.804,70.5,90.9,39.49
BATT-002,342,338.62,43.93,917,80.02,0.851,70.42,91.3,39.01
BATT-002,343,340.51,41.74,920,77.74,0.795,70.34,91.43,35.5
BATT-002,344,339.18,42.26,922,87.19,0.963,70.24,91.21,37.51
BATT-002,345,339.04,44.69,925,74.73,0.889,70.16,89.81,38.29
BATT-002,346,340.55,47.87,928,81.71,0.893,70.07,90.89,39.27
BATT-002,347,340.42,46.86,931,80.24,0.973,69.99,91.25,39.54
BATT-002,348,340.37,45.35,933,70.49,0.957,69.9,91.41,38.66
BATT-002,349,339.15,45.06,936,71.92,0.925,69.81,92.05,39.18
BATT-002,350,339.36,42.5,939,79.9,0.75,69.73,93.55,38.46
BATT-002,351,339.32,42.07,942,91.72,0.808,69.63,93.11,37.42
BATT-002,352,339.97,45.36,945,83.3,0.784,69.55,91.47,38.11
BATT-002,353,340.55,43.78,947,69.48,0.922,69.46,93.28,38.6
BATT-002,354,339.58,43.85,950,61.17,0.878,69.38,93.39,38.58
BATT-002,355,340.83,41.68,953,84.23,0.753,69.29,92.1,35.87
BATT-002,356,339.94,43.08,955,79.25,0.849,69.21,93.91,38.17
BATT-002,357,339.01,43.67,958,86.68,0.745,69.13,93.05,38.92
BATT-002,358,339.83,44.4,961,74.55,0.86,69.04,91.95,38.48
BATT-002,359,340.5,43.68,963,81.93,0.732,68.96,93.97,38.6
BATT-002,360,340.7,45.0,966,84.91,0.906,68.86,93.9,39.77
BATT-002,361,340.02,42.68,969,77.14,0.894,68.78,93.61,37.49
BATT-002,362,339.06,43.23,971,77.27,1.0,68.69,93.95,36.74
BATT-002,363,338.84,44.47,974,79.98,0.932,68.61,93.42,38.73
BATT-002,364,339.45,46.26,976,83.09,0.83,68.53,94.9,40.46
BATT-002,365,340.29,48.49,979,79.74,0.93,68.44,94.39,41.92
BATT-003,1,350.38,44.53,2,65.84,0.971,99.92,38.32,40.22
